"Ticker","date","Emitent","Data.wykupu","Wartosc.nominalna","Wartosc.emisji","Waluta","Oprocentowanie","numer_wyplaty"
"ECH0325","2023-09-17","ECHO INVESTMENT","2025-03-17","10 000,00","195 000 000,00","PLN","zmienne WIBOR 6M +  4.45%","# 5"
"ECH0325","2024-03-17","ECHO INVESTMENT","2025-03-17","10 000,00","195 000 000,00","PLN","zmienne WIBOR 6M +  4.45%","# 6"
"ECH0325","2024-09-17","ECHO INVESTMENT","2025-03-17","10 000,00","195 000 000,00","PLN","zmienne WIBOR 6M +  4.45%","# 7"
"ECH0325","2025-03-17","ECHO INVESTMENT","2025-03-17","10 000,00","195 000 000,00","PLN","zmienne WIBOR 6M +  4.45%","# 8"
"ECH0325","2025-03-17","ECHO INVESTMENT","2025-03-17","10 000,00","195 000 000,00","PLN","zmienne WIBOR 6M +  4.45%","# 9"
"ECH0426","2022-10-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 1"
"ECH0426","2023-04-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 2"
"ECH0426","2023-10-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 3"
"ECH0426","2024-04-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 4"
"ECH0426","2024-10-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 5"
"ECH0426","2025-04-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 6"
"ECH0426","2025-10-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 7"
"ECH0426","2026-04-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 8"
"ECH0426","2026-04-27","ECHO INVESTMENT","2026-04-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 9"
"ECH0524","2020-12-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 1"
"ECH0524","2021-06-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 2"
"ECH0524","2021-12-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 3"
"ECH0524","2022-06-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 4"
"ECH0524","2022-12-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 5"
"ECH0524","2023-06-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 6"
"ECH0524","2023-12-02","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 7"
"ECH0524","2024-05-31","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 8"
"ECH0524","2024-05-31","ECHO INVESTMENT","2024-05-31","10 000,00","70 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 9"
"ECH0626","2022-12-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 1"
"ECH0626","2023-06-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 2"
"ECH0626","2023-12-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 3"
"ECH0626","2024-06-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 4"
"ECH0626","2024-12-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 5"
"ECH0626","2025-06-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 6"
"ECH0626","2025-12-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 7"
"ECH0626","2026-06-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 8"
"ECH0626","2026-06-27","ECHO INVESTMENT","2026-06-27","100,00","40 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 9"
"ECH0923","2019-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 1"
"ECH0923","2020-03-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 2"
"ECH0923","2020-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 3"
"ECH0923","2021-03-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 4"
"ECH0923","2021-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 5"
"ECH0923","2022-03-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 6"
"ECH0923","2022-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 7"
"ECH0923","2023-03-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 8"
"ECH0923","2023-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 9"
"ECH0923","2023-09-21","ECHO INVESTMENT","2023-09-21","100,00","33 831 500,00","PLN","zmienne WIBOR 6M +  3.4%","# 10"
"ECH0926","2023-03-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 1"
"ECH0926","2023-09-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 2"
"ECH0926","2024-03-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 3"
"ECH0926","2024-09-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 4"
"ECH0926","2025-03-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 5"
"ECH0926","2025-09-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 6"
"ECH0926","2026-03-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 7"
"ECH0926","2026-09-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 8"
"ECH0926","2026-09-06","ECHO INVESTMENT","2026-09-06","100,00","25 000 000,00","PLN","zmienne WIBOR 6M +  4%","# 9"
"ECH1123","2019-05-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 1"
"ECH1123","2019-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 2"
"ECH1123","2020-05-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 3"
"ECH1123","2020-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 4"
"ECH1123","2021-05-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 5"
"ECH1123","2021-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 6"
"ECH1123","2022-05-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 7"
"ECH1123","2022-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 8"
"ECH1123","2023-05-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 9"
"ECH1123","2023-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 10"
"ECH1123","2023-11-08","ECHO INVESTMENT","2023-11-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  3.4%","# 11"
"ECH1125","2022-05-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 1"
"ECH1125","2022-11-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 2"
"ECH1125","2023-05-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 3"
"ECH1125","2023-11-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 4"
"ECH1125","2024-05-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 5"
"ECH1125","2024-11-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 6"
"ECH1125","2025-05-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 7"
"ECH1125","2025-11-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 8"
"ECH1125","2025-11-10","ECHO INVESTMENT","2025-11-10","10 000,00","172 000 000,00","PLN","zmienne WIBOR 6M +  4.4%","# 9"
"ECH1227","2023-06-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 1"
"ECH1227","2023-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 2"
"ECH1227","2024-06-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 3"
"ECH1227","2024-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 4"
"ECH1227","2025-06-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 5"
"ECH1227","2025-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 6"
"ECH1227","2026-06-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 7"
"ECH1227","2026-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 8"
"ECH1227","2027-06-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 9"
"ECH1227","2027-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 10"
"ECH1227","2027-12-08","ECHO INVESTMENT","2027-12-08","10 000,00","180 000 000,00","PLN","zmienne WIBOR 6M +  4.5%","# 11"
"EIB0925","2023-09-25","EUROPEJSKI BANK","2025-09-25","1 000,00","1 500 000 000,00","PLN","stałe 7%","# 1"
"EIB0925","2024-09-25","EUROPEJSKI BANK","2025-09-25","1 000,00","1 500 000 000,00","PLN","stałe 7%","# 2"
"EIB0925","2025-09-25","EUROPEJSKI BANK","2025-09-25","1 000,00","1 500 000 000,00","PLN","stałe 7%","# 3"
"EIB0925","2025-09-25","EUROPEJSKI BANK","2025-09-25","1 000,00","1 500 000 000,00","PLN","stałe 7%","# 4"
"ENA0624","2019-12-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 1"
"ENA0624","2020-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 2"
"ENA0624","2020-12-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 3"
"ENA0624","2021-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 4"
"ENA0624","2021-12-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 5"
"ENA0624","2022-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 6"
"ENA0624","2022-12-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 7"
"ENA0624","2023-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 8"
"ENA0624","2023-12-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 9"
"ENA0624","2024-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 10"
"ENA0624","2024-06-26","ENEA","2024-06-26","100 000,00","2 000 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 11"
"ERB0925","2022-03-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 1"
"ERB0925","2022-09-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 2"
"ERB0925","2023-03-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 3"
"ERB0925","2023-09-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 4"
"ERB0925","2024-03-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 5"
"ERB0925","2024-09-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 6"
"ERB0925","2025-03-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 7"
"ERB0925","2025-09-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 8"
"ERB0925","2025-09-23","ERBUD","2025-09-23","1 000,00","75 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 9"
"EUR1225","2021-06-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 1"
"EUR1225","2021-12-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 2"
"EUR1225","2022-06-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 3"
"EUR1225","2022-12-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 4"
"EUR1225","2023-06-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 5"
"EUR1225","2023-12-27","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 6"
"EUR1225","2024-06-24","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 7"
"EUR1225","2024-12-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 8"
"EUR1225","2025-06-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 9"
"EUR1225","2025-12-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 10"
"EUR1225","2025-12-23","EUROCASH","2025-12-23","1 000,00","125 000 000,00","PLN","zmienne WIBOR 6M +  2.25%","# 11"
"EVC0923","2021-03-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"EVC0923","2021-09-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"EVC0923","2022-03-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"EVC0923","2022-09-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"EVC0923","2023-03-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"EVC0923","2023-09-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
"EVC0923","2023-09-18","EVEREST CAPITAL","2023-09-18","1 000,00","12 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 7"
"GEA0624","2019-12-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 1"
"GEA0624","2020-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 2"
"GEA0624","2020-12-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 3"
"GEA0624","2021-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 4"
"GEA0624","2021-12-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 5"
"GEA0624","2022-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 6"
"GEA0624","2022-12-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 7"
"GEA0624","2023-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 8"
"GEA0624","2023-12-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 9"
"GEA0624","2024-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 10"
"GEA0624","2024-06-27","GRENEVIA","2024-06-27","1 000,00","200 000 000,00","PLN","zmienne WIBOR 6M +  2.6%","# 11"
"GEA1126","2022-05-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 1"
"GEA1126","2022-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 2"
"GEA1126","2023-05-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 3"
"GEA1126","2023-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 4"
"GEA1126","2024-05-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 5"
"GEA1126","2024-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 6"
"GEA1126","2025-05-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 7"
"GEA1126","2025-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 8"
"GEA1126","2026-05-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 9"
"GEA1126","2026-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 10"
"GEA1126","2026-11-03","GRENEVIA","2026-11-03","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  2.9%","# 11"
"GHE0124","2021-01-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 1"
"GHE0124","2021-07-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 2"
"GHE0124","2022-01-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 3"
"GHE0124","2022-07-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 4"
"GHE0124","2023-01-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 5"
"GHE0124","2023-07-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 6"
"GHE0124","2024-01-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 7"
"GHE0124","2024-01-15","GHELAMCO INVEST","2024-01-15","100,00","205 000 000,00","PLN","stałe 6.1%","# 8"
"GHE0226","2023-08-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"GHE0226","2024-02-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"GHE0226","2024-08-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"GHE0226","2025-02-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"GHE0226","2025-08-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"GHE0226","2026-02-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
"GHE0226","2026-02-03","GHELAMCO INVEST","2026-02-03","1 000,00","240 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 7"
"GHE0924","2021-03-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"GHE0924","2021-09-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"GHE0924","2022-03-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"GHE0924","2022-09-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"GHE0924","2023-03-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"GHE0924","2023-09-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
"GHE0924","2024-03-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 7"
"GHE0924","2024-09-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 8"
"GHE0924","2024-09-25","GHELAMCO INVEST","2024-09-25","1 000,00","50 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 9"
"GHE1224","2021-06-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"GHE1224","2021-12-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"GHE1224","2022-06-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"GHE1224","2022-12-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"GHE1224","2023-06-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"GHE1224","2023-12-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
"GHE1224","2024-06-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 7"
"GHE1224","2024-12-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 8"
"GHE1224","2024-12-16","GHELAMCO INVEST","2024-12-16","1 000,00","45 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 9"
"GHI0725","2022-01-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"GHI0725","2022-07-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"GHI0725","2023-01-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"GHI0725","2023-07-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"GHI0725","2024-01-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"GHI0725","2024-07-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
"GHI0725","2025-01-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 7"
"GHI0725","2025-07-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 8"
"GHI0725","2025-07-16","GHELAMCO INVEST","2025-07-16","1 000,00","30 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 9"
"GHI0925","2022-03-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 1"
"GHI0925","2022-09-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 2"
"GHI0925","2023-03-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 3"
"GHI0925","2023-09-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 4"
"GHI0925","2024-03-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 5"
"GHI0925","2024-09-29","GHELAMCO INVEST","2025-09-29","1 000,00","170 000 000,00","PLN","zmienne WIBOR 6M +  5%","# 6"
